id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,price_eur,host_listing_group
35710697,Prime East Village *Sunny & Spacious* 2BR Flat,268614079,Andrew,Manhattan,East Village,40.72513,-73.9839,Entire home/apt,315,5,2,2019-07-01,2.0,1.0,160,New York,299.25,1 alojamiento
35713184,"Prospect Park Historic 1BR near 2,5,Q, B, S trains",11503187,A,Brooklyn,Prospect-Lefferts Gardens,40.66085,-73.95586,Entire home/apt,1400,10,1,2019-07-02,1.0,1.0,17,New York,1330.0,1 alojamiento
35713596,"Spacious 2 Bed, 2 Bath in Vibrant East Village",268634598,James,Manhattan,East Village,40.72632,-73.9846,Entire home/apt,325,5,1,2019-06-27,1.0,1.0,163,New York,308.75,1 alojamiento
35715171,Host yr PARTY in style -Manhattan ROOF TOP for 25,71276635,Joe,Manhattan,Washington Heights,40.83571,-73.94179,Entire home/apt,750,1,1,2019-07-07,1.0,5.0,364,New York,712.5,5 a 10 alojamientos
35717719,"Location is Everything, plus all this!  NYC Luxury",257033785,Amy,Manhattan,Upper West Side,40.77219,-73.98991,Entire home/apt,400,2,0,,0.496,1.0,15,New York,380.0,1 alojamiento
35717735,AMAZING ONE BED IN MEATPACKING/CHELSEA MARKET!!,268271871,Miguel,Manhattan,Chelsea,40.74499,-74.00704,Entire home/apt,399,3,1,2019-06-23,1.0,1.0,179,New York,379.04999999999995,1 alojamiento
35718516,Luxury High Rise Condominium 2 Bedroom,267483864,Henry,Manhattan,Murray Hill,40.74457,-73.97493,Entire home/apt,449,1,1,2019-07-04,1.0,1.0,216,New York,426.54999999999995,1 alojamiento
35719162,2 Bedroom Apartment in SoHo,1221359,Aleksei,Manhattan,Lower East Side,40.72076,-73.98843,Entire home/apt,400,5,0,,1.56,1.0,173,New York,380.0,1 alojamiento
35720329,Amazing Location in Williamsburg with 4 Bedrooms,222287033,Francis,Brooklyn,Williamsburg,40.71151,-73.96515,Entire home/apt,350,3,2,2019-06-20,2.0,5.0,347,New York,332.5,5 a 10 alojamientos
35734363,2 Bed/2 Bath Upper East Manhattan Luxury Doorman,83934468,B,Manhattan,Upper East Side,40.78149,-73.95168,Entire home/apt,400,14,0,,1.6099999999999999,1.0,25,New York,380.0,1 alojamiento
35740429,Affordable 3 beds / 2 baths Grand central gem,268838097,Larisa,Manhattan,Murray Hill,40.74889,-73.9747,Entire home/apt,399,5,0,,2.016,1.0,208,New York,379.04999999999995,1 alojamiento
35740468,Studio at Hilton Club Residence - Manhattan's Best,6524762,Armstrong,Manhattan,Midtown,40.76303,-73.97896,Entire home/apt,380,1,0,,0.794,3.0,364,New York,361.0,2 a 4 alojamientos
35740661,Brickwall 3BR 5bed 10pl - Prime location Times Sq.,268847927,Dae,Manhattan,Hell's Kitchen,40.762,-73.99158,Entire home/apt,399,3,0,,1.184,1.0,218,New York,379.04999999999995,1 alojamiento
35740944,Great affordable space for large groups up to 30,122178596,Elana,Brooklyn,Flatlands,40.62806,-73.94137,Entire home/apt,649,1,0,,1.536,3.0,64,New York,616.55,2 a 4 alojamientos
35741268,Studio at Hilton Club Residence - Manhattan's Best,6524762,Armstrong,Manhattan,Midtown,40.76218,-73.98002,Entire home/apt,380,2,0,,1.8880000000000003,3.0,2,New York,361.0,2 a 4 alojamientos
35742470,⍟Times Square | The Feeling of Home in Manhattan⍟,181773256,Laura,Manhattan,Midtown,40.7509,-73.98557,Entire home/apt,450,1,0,,0.82,1.0,65,New York,427.5,1 alojamiento
35757257,2 BATHROOMS Times Sq. Duplex for upto 8 people,18288234,Lisa And Mike,Manhattan,Hell's Kitchen,40.76035,-73.99039,Entire home/apt,379,3,0,,1.042,1.0,333,New York,360.05,1 alojamiento
35770104,Townhouse in Bed Stuy with beautiful garden,18142449,Mara,Brooklyn,Bedford-Stuyvesant,40.68743,-73.95257,Entire home/apt,350,5,0,,1.7919999999999998,1.0,22,New York,332.5,1 alojamiento
35772374,Luxury Brooklyn Condo only 30 min to NYC,264272029,Amer,Brooklyn,East Flatbush,40.63673,-73.94988,Entire home/apt,399,2,2,2019-06-30,2.0,1.0,161,New York,379.04999999999995,1 alojamiento
35772999,Luxury Penthouse  – Chelsea – Manhattan,20049684,Booking,Manhattan,Chelsea,40.74887,-74.00498,Entire home/apt,350,3,0,,2.282,1.0,328,New York,332.5,1 alojamiento
35791325,Stunning Full Floor Apartment in the Village,1238383,Dave,Manhattan,Greenwich Village,40.72935,-73.99934,Entire home/apt,500,4,0,,2.932,1.0,74,New York,475.0,1 alojamiento
35794415,Magnificent Royal Townhouse in NEW YORK CITY!,221213143,David,Manhattan,Kips Bay,40.74297,-73.98195,Entire home/apt,650,1,0,,1.076,9.0,302,New York,617.5,5 a 10 alojamientos
35800046,Sunny 5Br 4Ba - Townhouse on Upper East Side,268680530,Oliver,Manhattan,Upper East Side,40.77587,-73.95308,Entire home/apt,1100,4,0,,2.332,1.0,270,New York,1045.0,1 alojamiento
35800764,Amazing 2 Br 2bath upper east side prime location,269312373,Noura,Manhattan,Upper East Side,40.76074,-73.96015,Entire home/apt,340,30,0,,1.43,2.0,332,New York,323.0,2 a 4 alojamientos
35808103,Cozy 2 Bd Apartment in Near Central Park New York,269372955,Pol,Manhattan,Upper West Side,40.7875,-73.97511,Entire home/apt,350,4,0,,2.748,1.0,324,New York,332.5,1 alojamiento
35808498,2 bd 2 bathroom Apartment in Upper East Side,269377869,Jordi,Manhattan,Upper East Side,40.77223,-73.95082,Entire home/apt,350,4,0,,1.2799999999999998,1.0,337,New York,332.5,1 alojamiento
35821347,TWO BEDROOM IN BEST PART OF BROOKLYN!! SLEEPS 6!!,262583834,Isabel,Brooklyn,Bedford-Stuyvesant,40.69069,-73.9298,Entire home/apt,399,3,3,2019-07-07,3.0,1.0,235,New York,379.04999999999995,1 alojamiento
35833041,Luxury 5 Bedroom | 3 Bathroom South Street Seaport,268445572,Gabrielle And Steven,Manhattan,Financial District,40.70662,-74.00258,Entire home/apt,750,3,0,,1.8719999999999999,1.0,352,New York,712.5,1 alojamiento
35846059,★ AMAZING★ TIME SQUARE/ 2 Bedroom 3 Bed APT,266992480,Sam,Manhattan,Hell's Kitchen,40.76558,-73.98855,Entire home/apt,500,1,4,2019-07-06,4.0,2.0,2,New York,475.0,2 a 4 alojamientos
35856471,GRAND OPENING  3 levels tons of sunlights 25%off,269707834,Angel,Bronx,Wakefield,40.89198,-73.84779,Entire home/apt,309,2,0,,2.694,1.0,168,New York,293.55,1 alojamiento
35859800,Spectacular Sunny 3Br | 2Ba,268612146,Sharon & Henry,Manhattan,Financial District,40.70762,-74.00233,Entire home/apt,600,3,0,,0.7459999999999999,1.0,355,New York,570.0,1 alojamiento
35860425,Amazing West Village ✌ Location is ♕NYC,269076400,Alex,Manhattan,Greenwich Village,40.73054,-74.00061,Entire home/apt,323,1,5,2019-07-05,5.0,1.0,185,New York,306.84999999999997,1 alojamiento
35863145,Cozy and Clean entire home,23533897,Fatou,Brooklyn,Crown Heights,40.6758,-73.95091,Entire home/apt,1500,2,0,,0.7060000000000001,7.0,267,New York,1425.0,5 a 10 alojamientos
35864796,Trendy&Fun Family Home|15min to Midtown Manhattan,91926697,Jan,Queens,Long Island City,40.75943,-73.92901,Entire home/apt,350,2,2,2019-07-04,2.0,1.0,330,New York,332.5,1 alojamiento
35864932,Best Location in NYC | 2 Bedroom Gem!,268066785,Yael & Graham,Manhattan,Midtown,40.75549,-73.96938,Entire home/apt,350,3,0,,0.9,1.0,280,New York,332.5,1 alojamiento
35870390,NYC West Village Charming 2 Bedroom APT,269799543,Darlene,Manhattan,West Village,40.73558,-74.00492,Entire home/apt,550,3,0,,0.6,1.0,353,New York,522.5,1 alojamiento
35871541,Exquisite 3Br 2Ba Gem in UES,268623761,Julia & Todd,Manhattan,Upper East Side,40.76891,-73.95289,Entire home/apt,600,3,0,,1.2200000000000002,1.0,357,New York,570.0,1 alojamiento
35876236,Three Bedroom Apartment Steps from Union Square,269233466,Chris,Manhattan,East Village,40.72936,-73.98298,Entire home/apt,400,3,2,2019-07-07,2.0,1.0,336,New York,380.0,1 alojamiento
35877755,Best Memories  in ❤️ NYC,269757415,Alex,Manhattan,Hell's Kitchen,40.76516,-73.98817,Entire home/apt,350,1,4,2019-06-29,4.0,1.0,164,New York,332.5,1 alojamiento
35880719,Modern Boho Lux 2 Bed 2 Bath Haven + Quiet Garden,269885851,Sharon,Manhattan,Lower East Side,40.72057,-73.99343,Entire home/apt,495,3,1,2019-07-06,1.0,1.0,264,New York,470.25,1 alojamiento
35881797,Luxury Hi-End Brooklyn Brownstone with backyard,269893009,Ek,Brooklyn,Bay Ridge,40.63294,-74.0273,Entire home/apt,595,1,4,2019-07-07,4.0,1.0,57,New York,565.25,1 alojamiento
35882372,"Welcome to the best area of Williamsburg, NY",20536889,Edwin,Brooklyn,Williamsburg,40.71131,-73.96562,Entire home/apt,500,4,0,,1.4300000000000002,1.0,358,New York,475.0,1 alojamiento
35884220,Luxury apartment in Manhattan midtown!,128175450,Howell,Manhattan,Hell's Kitchen,40.77122,-73.99356,Entire home/apt,350,2,0,,1.164,1.0,179,New York,332.5,1 alojamiento
35898307,1 bedroom overlooking STONEWALL - PRIDE WEEKEND.,133372725,Andrew,Manhattan,West Village,40.73421,-74.00321,Entire home/apt,750,1,0,,2.036,1.0,5,New York,712.5,1 alojamiento
35900353,Splendid 4Br 2Ba | Steps From Midtown!,268452805,Marsha & Jakob,Manhattan,Kips Bay,40.73985,-73.98074,Entire home/apt,600,3,0,,0.7459999999999999,1.0,355,New York,570.0,1 alojamiento
35902528,Trendy4BR 2Baths Family Home| 10 min to Midtown,141716782,Nicholas,Queens,Long Island City,40.75283,-73.92504,Private room,375,2,0,,1.004,1.0,356,New York,356.25,1 alojamiento
35903155,Modern Chic 2Br 2Ba | Lux Elevator Building,268856904,Louis,Manhattan,East Village,40.72123,-73.97884,Entire home/apt,450,3,0,,0.666,1.0,361,New York,427.5,1 alojamiento
35907876,Gorgeous 2BR / 2BA & Patio in Prime East Village,269825284,Sam,Manhattan,East Village,40.73085,-73.9837,Entire home/apt,315,5,2,2019-07-03,2.0,1.0,249,New York,299.25,1 alojamiento
35908075,Large 6 bedroom 15 minutes to Manhattan,141742656,Lorenna,Queens,Astoria,40.76614,-73.91371,Entire home/apt,500,2,0,,0.758,1.0,157,New York,475.0,1 alojamiento
35909458,Stylish duplex in Midtown East /UN w/ terrace,269845683,Lee,Manhattan,Midtown,40.75304,-73.96658,Entire home/apt,399,3,0,,1.796,1.0,148,New York,379.04999999999995,1 alojamiento
35912059,Luxury 2BR loft near Empire State Building,270054787,Emily,Manhattan,Midtown,40.74904,-73.98312,Entire home/apt,499,3,0,,2.0700000000000003,1.0,144,New York,474.04999999999995,1 alojamiento
35914591,**Central Park* UWS Luxury 4 Bed/2 Bath Sleeps 8!!,270139900,Norman,Manhattan,Upper West Side,40.78439,-73.97746,Entire home/apt,307,4,0,,1.1960000000000002,1.0,344,New York,291.65,1 alojamiento
35929061,★ Retreat to a Stylish 4BR in NYC ★,268834081,Frankie,Manhattan,East Harlem,40.78661,-73.94273,Entire home/apt,450,3,0,,1.4300000000000002,1.0,358,New York,427.5,1 alojamiento
35933956,2BR Getaway in Modern Luxury Building,268630107,Justice & Ellie,Manhattan,East Village,40.7206,-73.97913,Entire home/apt,375,3,0,,1.2200000000000002,1.0,357,New York,356.25,1 alojamiento
35936418,Sonder | 116 John | Polished Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.7084,-74.00518,Entire home/apt,699,29,0,,2.054,327.0,327,New York,664.05,Más de 101 alojamientos
35936654,True 1-Bedroom in Waterfront Luxury Building,9618786,Natalia,Brooklyn,Williamsburg,40.72003,-73.96242,Entire home/apt,350,4,0,,1.972,1.0,9,New York,332.5,1 alojamiento
35937183,Cozy 2Bd apartment in Little Italy New York,270306505,Sonia,Manhattan,Little Italy,40.71717,-73.99817,Entire home/apt,350,4,0,,0.3,1.0,334,New York,332.5,1 alojamiento
35937891,Sonder | 116 John | Simple Studio + Gym,219517861,Sonder (NYC),Manhattan,Financial District,40.70707,-74.00557,Entire home/apt,699,29,0,,2.742,327.0,341,New York,664.05,Más de 101 alojamientos
35943648,Spacious 6BR in Bushwick (10 Mins to Manhattan!),269865501,Adela,Brooklyn,Bushwick,40.69445,-73.92235,Entire home/apt,550,2,0,,1.818,3.0,354,New York,522.5,2 a 4 alojamientos
35946646,Stunning Private Room in Heart of NYC with Jacuzzi,270096906,Marcos,Manhattan,Kips Bay,40.74316,-73.98038,Private room,400,2,0,,0.662,1.0,365,New York,380.0,1 alojamiento
35947579,Urban Oasis w/3br in the Middle of Manhattan,128898379,Davis,Manhattan,Midtown,40.75736,-73.96665,Entire home/apt,425,5,0,,1.476,1.0,40,New York,403.75,1 alojamiento
35947912,Comfortable 3 bedroom in Heart of Manhattan,135718152,Danny,Manhattan,Midtown,40.75827,-73.97092,Entire home/apt,425,3,0,,1.1760000000000002,1.0,24,New York,403.75,1 alojamiento
35954294,"5 Star Modern Hotel, With Beautiful Midtown Views!",166195455,Charles,Manhattan,Murray Hill,40.74864,-73.971,Entire home/apt,346,1,0,,0.198,1.0,364,New York,328.7,1 alojamiento
35962668,Private Townhome in Midtown East near UN,270294045,Christian,Manhattan,Midtown,40.7542,-73.96815,Entire home/apt,1600,3,0,,0.662,1.0,365,New York,1520.0,1 alojamiento
35962803,Best Looking Townhouse in Brooklyn-GQ Magazine,5099333,Robert,Brooklyn,Fort Greene,40.68893,-73.97016,Entire home/apt,800,3,0,,0.942,1.0,37,New York,760.0,1 alojamiento
35966672,Iconic Tribeca Loft,87007791,Dion,Manhattan,Tribeca,40.71878,-74.00491,Entire home/apt,380,5,0,,1.3599999999999999,1.0,73,New York,361.0,1 alojamiento
35968862,Noho Modern 2 +2 Living,19433714,Jeff,Manhattan,Greenwich Village,40.72782,-73.99759,Entire home/apt,420,4,0,,1.3379999999999999,3.0,22,New York,399.0,2 a 4 alojamientos
35985851,PERFECT CHIC DOWNTOWN APARTMENT,11306615,Matt,Manhattan,Chinatown,40.71767,-73.9997,Entire home/apt,350,2,0,,1.754,2.0,12,New York,332.5,2 a 4 alojamientos
35991985,Penthouse Lofts + Private Terrace!,270590027,Amanda,Brooklyn,Williamsburg,40.70907,-73.95054,Entire home/apt,599,2,1,2019-07-05,1.0,1.0,346,New York,569.05,1 alojamiento
36000376,★★ 4Br 2Ba Getaway in Chelsea ★★,268449136,Alexandra & William,Manhattan,Chelsea,40.74263,-74.00234,Entire home/apt,800,3,1,2019-07-01,1.0,1.0,345,New York,760.0,1 alojamiento
36002044,Comfortable luxury apartment with Manhattan views,24266846,Jurgen,Brooklyn,Williamsburg,40.71329,-73.9653,Entire home/apt,345,6,0,,1.7919999999999998,1.0,22,New York,327.75,1 alojamiento
36002707,"Unique 4bed/2Bath Place Close to Subway, Food&MORE",258091747,Vilma Mathew,Manhattan,Upper West Side,40.79577,-73.97377,Entire home/apt,399,4,0,,2.2119999999999997,1.0,248,New York,379.04999999999995,1 alojamiento
36007006,Centrally Located 1BDR With Furnished Patio,270906714,Jennifer,Manhattan,Hell's Kitchen,40.75654,-73.99173,Entire home/apt,320,3,0,,3.85,1.0,341,New York,304.0,1 alojamiento
36024736,Trendy and Modern Apartment in New York City,221213143,David,Manhattan,Kips Bay,40.74164,-73.982,Entire home/apt,350,1,0,,2.13,9.0,337,New York,332.5,5 a 10 alojamientos
36029691,GRAMERCY + WIGWAM = FUN!!!,270620369,Bryan,Manhattan,Midtown,40.74188,-73.98419,Entire home/apt,650,3,0,,1.2799999999999998,1.0,337,New York,617.5,1 alojamiento
36056808,Luxury TriBeCa Apartment at an amazing price,271248669,Jenny,Manhattan,Tribeca,40.71206,-74.00999,Entire home/apt,6500,180,0,,0.662,1.0,365,New York,6175.0,1 alojamiento
36061406,Chelsea Loft Living - Perfect for LARGE groups,63492343,Lenore,Manhattan,Chelsea,40.73971,-73.99611,Entire home/apt,1050,2,0,,0.662,1.0,365,New York,997.5,1 alojamiento
36061459,"Spectacular 2 Bedroom, 2 1/2 Bath",6960348,Elizabeth,Brooklyn,Williamsburg,40.71537,-73.94601,Entire home/apt,385,2,0,,1.866,1.0,80,New York,365.75,1 alojamiento
36074198,Luxury apartment 2 min to times square,203565865,Vinícius,Manhattan,SoHo,40.7206,-74.00023,Entire home/apt,1308,2,0,,1.164,1.0,179,New York,1242.6,1 alojamiento
36076098,Beautiful place walking distance from Central Park,271384163,Edward,Manhattan,Harlem,40.80446,-73.9455,Entire home/apt,320,1,0,,1.1460000000000001,1.0,322,New York,304.0,1 alojamiento
36080023,The Game Room,188453457,Denise,Bronx,Claremont Village,40.84218,-73.90969,Entire home/apt,390,2,0,,2.014,2.0,348,New York,370.5,2 a 4 alojamientos
36087720,PRIVATE TIMES SQUARE TOWNHOUSE,269235140,Ronnie,Manhattan,Hell's Kitchen,40.76437,-73.99044,Entire home/apt,560,1,0,,1.472,1.0,32,New York,532.0,1 alojamiento
36087897,Plush And Spacious 2 Bedroom Flat In Manhattan,269235465,Jolien,Manhattan,Harlem,40.80618,-73.94587,Entire home/apt,315,1,0,,2.036,1.0,5,New York,299.25,1 alojamiento
36097970,Astonishing Nomad Apt in the Center Of Manhattan,270292053,Teufik,Manhattan,Chelsea,40.7469,-73.99038,Entire home/apt,350,3,3,2019-07-03,3.0,1.0,345,New York,332.5,1 alojamiento
36099118,"Luxury Penthouse 3bed/2bath Apt w/Gym, Doorman",232596712,Jessica,Manhattan,Upper West Side,40.77574,-73.98917,Entire home/apt,583,30,0,,1.1360000000000001,6.0,343,New York,553.85,5 a 10 alojamientos
36106800,LUXE LOFT NYC's BEST NEIGHBORHOOD,270041172,Madison,Manhattan,Greenwich Village,40.73486,-73.99843,Entire home/apt,350,1,0,,0.33,1.0,363,New York,332.5,1 alojamiento
36114840,Stunning Penthouse Over the High Line,3868762,Fabio,Manhattan,Chelsea,40.75218,-74.00241,Entire home/apt,550,4,0,,1.85,1.0,34,New York,522.5,1 alojamiento
36120857,Rare Find - 9bd/3ba Duplex - 15 mins to Manhattan,219908197,Anthony,Brooklyn,Williamsburg,40.71632,-73.94295,Entire home/apt,595,2,0,,2.0479999999999996,3.0,340,New York,565.25,2 a 4 alojamientos
36136048,Manhattan ♥ 2BR apartment,270307751,Charles,Manhattan,Lower East Side,40.71877,-73.99055,Entire home/apt,320,4,0,,1.9259999999999997,1.0,160,New York,304.0,1 alojamiento
36145134,"HUGE Tribeca/SOHO Loft - 2,200 Square Feet!!",271863165,Johanna,Manhattan,Tribeca,40.71888,-74.00431,Private room,500,5,0,,1.7899999999999998,1.0,252,New York,475.0,1 alojamiento
36146672,Veneta New York suite,266037277,Gianluigi,Manhattan,Hell's Kitchen,40.76687,-73.98644,Private room,561,1,0,,0.198,1.0,364,New York,532.9499999999999,1 alojamiento
36177241,VJ'S 5 HOUR YACHT TOUR,23732730,Buddy,Bronx,City Island,40.84443,-73.78497,Entire home/apt,1000,1,0,,0.64,4.0,90,New York,950.0,2 a 4 alojamientos
36186719,Private Bedroom in the Heart of Chelsea!,268920555,Terrence Jake,Manhattan,Chelsea,40.74531,-73.99454,Private room,999,30,0,,2.332,1.0,270,New York,949.05,1 alojamiento
36189195,Next to Times Square/Javits/MSG! Amazing 1BR!,270214015,Rogelio,Manhattan,Hell's Kitchen,40.75533,-73.99866,Entire home/apt,2999,30,0,,1.194,1.0,222,New York,2849.0499999999997,1 alojamiento
36189257,2BR Near Museum Mile! Upper East Side!,272166348,Mary Rotsen,Manhattan,Upper East Side,40.78132,-73.95262,Entire home/apt,1999,30,0,,2.332,1.0,270,New York,1899.05,1 alojamiento
36199090,ROMANTIC SUNSET YACHT CRUISE & FIREWORKS,23732730,Buddy,Bronx,City Island,40.84295,-73.78433,Entire home/apt,600,1,0,,2.136,4.0,44,New York,570.0,2 a 4 alojamientos
36207223,"Sunny, Spacious 2-bd Chelsea Apt",5723770,Olive,Manhattan,Chelsea,40.74921,-73.99777,Entire home/apt,750,1,0,,0.512,1.0,89,New York,712.5,1 alojamiento
36228909,Sunny SoHo Penthouse w/ Pvt. Terrace!,272485928,Michael,Manhattan,SoHo,40.72336,-74.00465,Entire home/apt,600,3,0,,1.164,1.0,179,New York,570.0,1 alojamiento
36254789,Huge 3 bdrm apartment on the beach paradise,105620188,Michail,Queens,Belle Harbor,40.57762,-73.84462,Entire home/apt,350,3,0,,0.8879999999999999,1.0,41,New York,332.5,1 alojamiento
36260895,Midtown 34th st 1 Br apt with patio!,24856484,Mike,Manhattan,Murray Hill,40.74506,-73.97362,Entire home/apt,400,2,0,,3.156,1.0,66,New York,380.0,1 alojamiento
36275631,❤️Ever best located cozy flat❤️,271624892,Alex,Manhattan,Hell's Kitchen,40.76356,-73.98823,Entire home/apt,330,1,0,,0.506,1.0,180,New York,313.5,1 alojamiento
36279099,"PRIME LOCATION, Private 2BR in UNION SQUARE",264621546,Marcelo,Manhattan,East Village,40.73123,-73.98896,Entire home/apt,400,2,0,,0.45200000000000007,1.0,90,New York,380.0,1 alojamiento
36282795,Brooklyn hot party place with jaccuzi,270554496,Marie,Brooklyn,Bedford-Stuyvesant,40.69246,-73.93427,Private room,450,1,0,,1.164,1.0,179,New York,427.5,1 alojamiento
36283398,Dream House,174496733,Francis,Bronx,Clason Point,40.80655,-73.85093,Entire home/apt,379,3,0,,1.0859999999999999,1.0,167,New York,360.05,1 alojamiento
36302780,Beautiful Prospect Heights Brooklyn Townhouse,55108207,Angela,Brooklyn,Prospect Heights,40.67928,-73.97069,Entire home/apt,450,3,0,,2.3519999999999994,1.0,31,New York,427.5,1 alojamiento
36303421,3 Bedroom Apartment in Upper West Side Manhattan,217362657,Josua,Manhattan,Upper West Side,40.79469,-73.96687,Entire home/apt,520,30,0,,1.272,1.0,310,New York,494.0,1 alojamiento
36304117,Gorgeous 4 BR Apt in the Heart of Nolita!,273024325,Margaret,Manhattan,Nolita,40.72349,-73.99457,Entire home/apt,316,30,0,,1.272,1.0,310,New York,300.2,1 alojamiento
36304817,HugeHipHome 5BR 2 Bath w/ Yard 15 min to Midtown!,143725634,Jennifer,Queens,Long Island City,40.76001,-73.93031,Entire home/apt,450,2,0,,1.294,1.0,321,New York,427.5,1 alojamiento
36305881,Manhattan On The Hill,273038911,Denise,Manhattan,Inwood,40.8683,-73.92161,Entire home/apt,349,2,0,,0.662,1.0,365,New York,331.55,1 alojamiento
36308562,"Tasteful & Trendy Brooklyn Brownstone, near Train",217732163,Sandy,Brooklyn,Bedford-Stuyvesant,40.68767,-73.95805,Entire home/apt,1369,1,0,,1.1360000000000001,1.0,349,New York,1300.55,1 alojamiento
36309780,LIC Family Apt w/ Plenty of Sleeping Space,143730512,Stephen,Queens,Long Island City,40.75419,-73.93445,Entire home/apt,350,2,0,,1.142,1.0,312,New York,332.5,1 alojamiento
36310353,Staten Island Resort minutes from ferry! Amazing!!,28586423,Danielle,Staten Island,Stapleton,40.62878,-74.07301,Entire home/apt,450,5,0,,1.364,1.0,88,New York,427.5,1 alojamiento
36311055,"Stunning & Stylish Brooklyn Luxury, near Train",245712163,Urvashi,Brooklyn,Bedford-Stuyvesant,40.68245,-73.93417,Entire home/apt,1749,1,0,,1.7079999999999997,1.0,303,New York,1661.55,1 alojamiento
36311599,Your 1B1B Home in Midtown Clean Cozy & Comfy,180397183,Xiao,Manhattan,Hell's Kitchen,40.76806,-73.99254,Entire home/apt,320,1,0,,0.45200000000000007,1.0,90,New York,304.0,1 alojamiento
36312324,Great apartment Times Square-Bryant Park,264971021,Raul,Manhattan,Midtown,40.75167,-73.98585,Entire home/apt,325,2,0,,2.748,1.0,324,New York,308.75,1 alojamiento
36315540,"Cheery 1BR in Chelsea w/Gym, Doorman, great Rooftop views by Blueground",107434423,Blueground,Manhattan,Flatiron District,40.74395,-73.99109,Entire home/apt,321,30,0,,0.44800000000000006,232.0,330,New York,304.95,Más de 101 alojamientos
36315657,"Ample SoHo 2BR w/ W/D, View of Kemare Sq., near Subway, by Blueground",107434423,Blueground,Manhattan,SoHo,40.72229,-73.99888,Entire home/apt,466,30,0,,0.516,232.0,354,New York,442.7,Más de 101 alojamientos
36315692,"Premium Chelsea 1BR w/ Gym, W/D, Doorman, Sundeck, Cinema, by Blueground",107434423,Blueground,Manhattan,Midtown,40.7453,-73.99063,Entire home/apt,338,30,0,,0.15000000000000002,232.0,325,New York,321.09999999999997,Más de 101 alojamientos
36315721,"Stunning Chelsea 1BR w/ Gym, W/D, Doorman, Sundeck, Cinema, by Blueground",107434423,Blueground,Manhattan,Midtown,40.74444,-73.99015,Entire home/apt,343,30,0,,0.17,232.0,324,New York,325.84999999999997,Más de 101 alojamientos
36315794,Elegant Chelsea 2BR w/ Elevator,107434423,Blueground,Manhattan,Chelsea,40.74451,-73.99939,Entire home/apt,421,30,0,,1.018,232.0,292,New York,399.95,Más de 101 alojamientos
36315828,Lux Tribeca Studio w/ Pool + Gym + View near City Hall by Blueground,107434423,Blueground,Manhattan,Tribeca,40.71495,-74.00701,Entire home/apt,314,30,0,,1.0599999999999998,232.0,299,New York,298.3,Más de 101 alojamientos
36315904,Your Private Duplex Mansion in the HEART of NYC!,269146714,Clinton,Manhattan,West Village,40.7367,-74.00105,Entire home/apt,333,2,0,,1.514,1.0,336,New York,316.34999999999997,1 alojamiento
36329299,Central Park European 2 Bedroom 2 bath duplex,6524294,Natascha,Manhattan,Upper East Side,40.78439,-73.95762,Entire home/apt,400,5,0,,0.274,2.0,363,New York,380.0,2 a 4 alojamientos
36344347,Beautiful apartment /1 min walk from Time Square,119005168,Noah,Manhattan,Theater District,40.75982,-73.98662,Entire home/apt,400,2,0,,1.446,1.0,3,New York,380.0,1 alojamiento
36349092,Beautiful duplex with terrace. Up to 6 people.,273347409,Alex,Manhattan,Financial District,40.70485,-74.00822,Entire home/apt,430,3,0,,1.544,1.0,42,New York,408.5,1 alojamiento
36351333,Stunning Luxury Loft in NYC's Best Neighborhood,12268556,Carlos,Manhattan,Tribeca,40.71877,-74.0026,Entire home/apt,349,3,0,,1.254,1.0,11,New York,331.55,1 alojamiento
36378818,Clean One Bedroom,3449848,V,Manhattan,Chelsea,40.73896,-73.99935,Entire home/apt,350,3,0,,2.81,1.0,8,New York,332.5,1 alojamiento
36382093,Chelsea Corner Unit Overlooking the Highline,1256264,Michelle,Manhattan,Chelsea,40.75113,-74.00231,Entire home/apt,450,5,0,,1.0859999999999999,1.0,167,New York,427.5,1 alojamiento
36382761,Magical Brooklyn Brownstone,6948761,Angela,Brooklyn,Clinton Hill,40.68807,-73.96572,Entire home/apt,400,5,0,,1.722,1.0,13,New York,380.0,1 alojamiento
36384487,Peace in NYC,108640056,Osi,Manhattan,Lower East Side,40.71421,-73.97853,Entire home/apt,350,1,0,,2.0479999999999996,1.0,131,New York,332.5,1 alojamiento
36388720,HUGE LUXURY CONDO – INCREDIBLE WATER VIEWS,273619215,Layla,Manhattan,Upper West Side,40.77665,-73.98867,Entire home/apt,750,4,0,,3.692,1.0,174,New York,712.5,1 alojamiento
36389944,Family Friendly Apt in Midtown East,224309949,Efrat,Manhattan,Midtown,40.75988,-73.96591,Entire home/apt,325,5,0,,2.1559999999999997,1.0,298,New York,308.75,1 alojamiento
36395677,Cozy 4 Bedrooms Apt  - 3 stops to Times Square,268796947,Derreck,Queens,Long Island City,40.75388,-73.92957,Entire home/apt,396,3,0,,1.018,5.0,351,New York,376.2,5 a 10 alojamientos
